product_id,name,category,brand,description,eco_attributes,eco_score,price,rating,stock
PROD_0429,Smart Non-Toxic Charger,Electronics,EcoTech,"Smart Non-Toxic Charger from EcoTech. Category: Electronics. Features: Carbon Neutral, Non-Toxic, Locally Sourced. Additional benefits: Renewable Materials, Organic.","Carbon Neutral, Non-Toxic, Locally Sourced, Renewable Materials, Organic",47.97,65.54,4.9,79
PROD_0430,Green Puzzle,Toys & Games,EarthFriendly,"Green Puzzle from EarthFriendly. Category: Toys & Games. Features: Water Efficient, Renewable Materials, Sustainable. Additional benefits: Energy Efficient.","Water Efficient, Renewable Materials, Sustainable, Energy Efficient",37.74,45.32,4.9,57
PROD_0431,Eco Garden,Home & Garden,GreenLife,"Eco Garden from GreenLife. Category: Home & Garden. Features: Biodegradable, Renewable Materials, Recycled.","Biodegradable, Renewable Materials, Recycled",32.23,26.46,4.2,35
PROD_0432,Natural Toothpaste,Beauty & Personal Care,SustainableCo,"Natural Toothpaste from SustainableCo. Category: Beauty & Personal Care. Features: Water Efficient, Fair Trade, Organic.","Water Efficient, Fair Trade, Organic",27.65,15.07,4.0,19
PROD_0433,Eco AC Pro,Electronics,SustainableCo,"Eco AC Pro from SustainableCo. Category: Electronics. Features: Water Efficient, Organic, Sustainable. Additional benefits: Fair Trade.","Water Efficient, Organic, Sustainable, Fair Trade",37.9,100.85,4.0,9
PROD_0434,Eco Water Bottle,Sports & Outdoors,SustainableStyle,"Eco Water Bottle from SustainableStyle. Category: Sports & Outdoors. Features: Biodegradable, Renewable Materials, Recycled.","Biodegradable, Renewable Materials, Recycled",41.57,61.46,3.9,69
PROD_0435,Sustainable Living,Books,GreenLife,"Sustainable Living from GreenLife. Category: Books. Features: Energy Efficient, Sustainable, Locally Sourced. Additional benefits: Water Efficient.","Energy Efficient, Sustainable, Locally Sourced, Water Efficient",32.09,27.67,3.8,96
PROD_0436,Eco Art Supplies,Toys & Games,SustainableStyle,"Eco Art Supplies from SustainableStyle. Category: Toys & Games. Features: Recycled, Non-Toxic.","Recycled, Non-Toxic",18.15,51.46,4.3,82
PROD_0437,Natural Snacks,Food & Beverages,EcoBrand,"Natural Snacks from EcoBrand. Category: Food & Beverages. Features: Carbon Neutral, Recycled, Sustainable. Additional benefits: Fair Trade.","Carbon Neutral, Recycled, Sustainable, Fair Trade",43.99,42.77,4.4,66
PROD_0438,Eco Backpack,Sports & Outdoors,SustainableStyle,"Eco Backpack from SustainableStyle. Category: Sports & Outdoors. Features: Minimal Packaging, Organic, Fair Trade. Additional benefits: Energy Efficient, Locally Sourced.","Minimal Packaging, Organic, Fair Trade, Energy Efficient, Locally Sourced",56.99,31.18,4.3,21
PROD_0439,Green Television Max,Electronics,GreenLife,"Green Television Max from GreenLife. Category: Electronics. Features: Non-Toxic, Sustainable, Energy Efficient.","Non-Toxic, Sustainable, Energy Efficient",29.63,23.49,4.9,26
PROD_0440,Organic Guide,Books,GreenLife,"Organic Guide from GreenLife. Category: Books. Features: Organic, Minimal Packaging, Locally Sourced.","Organic, Minimal Packaging, Locally Sourced",35.03,45.02,4.8,6
PROD_0441,Eco Air Conditioner,Home & Garden,NatureFirst,"Eco Air Conditioner from NatureFirst. Category: Home & Garden. Features: Water Efficient, Energy Efficient.","Water Efficient, Energy Efficient",24.49,19.49,4.4,57
PROD_0442,Organic Guide,Books,EcoTech,"Organic Guide from EcoTech. Category: Books. Features: Organic, Carbon Neutral, Recycled. Additional benefits: Renewable Materials.","Organic, Carbon Neutral, Recycled, Renewable Materials",42.75,26.03,4.9,89
PROD_0443,Sustainable Wool,Clothing,PureEarth,"Sustainable Wool from PureEarth. Category: Clothing. Features: Fair Trade, Non-Toxic.","Fair Trade, Non-Toxic",19.78,19.02,4.7,36
PROD_0444,Energy Efficient Art Supplies Set,Toys & Games,EcoTech,"Energy Efficient Art Supplies Set from EcoTech. Category: Toys & Games. Features: Non-Toxic, Organic, Minimal Packaging. Additional benefits: Biodegradable, Energy Efficient.","Non-Toxic, Organic, Minimal Packaging, Biodegradable, Energy Efficient",51.01,21.15,4.1,37
PROD_0445,Organic Garden Set,Home & Garden,NatureFirst,"Organic Garden Set from NatureFirst. Category: Home & Garden. Features: Organic, Renewable Materials, Non-Toxic. Additional benefits: Biodegradable.","Organic, Renewable Materials, Non-Toxic, Biodegradable",40.63,41.4,4.4,73
PROD_0446,Eco Handbook,Books,SustainableStyle,"Eco Handbook from SustainableStyle. Category: Books. Features: Fair Trade, Energy Efficient.","Fair Trade, Energy Efficient",32.11,12.3,3.8,52
PROD_0447,Energy Efficient Compost Set,Home & Garden,SustainableCo,"Energy Efficient Compost Set from SustainableCo. Category: Home & Garden. Features: Energy Efficient, Water Efficient, Fair Trade.","Energy Efficient, Water Efficient, Fair Trade",39.17,46.11,3.8,85
PROD_0448,Eco Laptop Pro,Electronics,SustainableStyle,"Eco Laptop Pro from SustainableStyle. Category: Electronics. Features: Non-Toxic, Renewable Materials, Recycled. Additional benefits: Fair Trade, Water Efficient.","Non-Toxic, Renewable Materials, Recycled, Fair Trade, Water Efficient",51.12,121.35,4.3,92
PROD_0449,Eco Building Blocks,Toys & Games,PureEarth,"Eco Building Blocks from PureEarth. Category: Toys & Games. Features: Biodegradable, Non-Toxic, Energy Efficient. Additional benefits: Recycled.","Biodegradable, Non-Toxic, Energy Efficient, Recycled",36.21,11.07,4.4,40
PROD_0450,Green Board Game,Toys & Games,GreenWave,"Green Board Game from GreenWave. Category: Toys & Games. Features: Water Efficient, Non-Toxic, Fair Trade. Additional benefits: Biodegradable.","Water Efficient, Non-Toxic, Fair Trade, Biodegradable",40.57,33.06,3.7,54
PROD_0451,Eco Solar,Home & Garden,EcoBrand,"Eco Solar from EcoBrand. Category: Home & Garden. Features: Energy Efficient, Sustainable, Carbon Neutral. Additional benefits: Fair Trade.","Energy Efficient, Sustainable, Carbon Neutral, Fair Trade",39.98,122.89,4.1,61
PROD_0452,Renewable Materials Building Blocks Set,Toys & Games,GreenWave,"Renewable Materials Building Blocks Set from GreenWave. Category: Toys & Games. Features: Fair Trade, Minimal Packaging, Renewable Materials. Additional benefits: Recycled.","Fair Trade, Minimal Packaging, Renewable Materials, Recycled",43.88,80.1,5.0,17
PROD_0453,Sustainable Cereal,Food & Beverages,NatureFirst,"Sustainable Cereal from NatureFirst. Category: Food & Beverages. Features: Sustainable, Recycled.","Sustainable, Recycled",33.84,121.84,3.9,74
PROD_0454,Eco Handbook,Books,EcoEssentials,"Eco Handbook from EcoEssentials. Category: Books. Features: Organic, Renewable Materials, Fair Trade.","Organic, Renewable Materials, Fair Trade",23.5,18.75,4.0,99
PROD_0455,Green Refrigerator Kit,Home & Garden,PureEarth,"Green Refrigerator Kit from PureEarth. Category: Home & Garden. Features: Energy Efficient, Water Efficient, Fair Trade. Additional benefits: Biodegradable, Minimal Packaging.","Energy Efficient, Water Efficient, Fair Trade, Biodegradable, Minimal Packaging",52.17,17.89,3.6,50
PROD_0456,Eco Water Bottle,Sports & Outdoors,SustainableStyle,"Eco Water Bottle from SustainableStyle. Category: Sports & Outdoors. Features: Non-Toxic, Energy Efficient.","Non-Toxic, Energy Efficient",22.89,58.04,4.3,57
PROD_0457,Minimal Packaging LED Set,Home & Garden,SustainableCo,"Minimal Packaging LED Set from SustainableCo. Category: Home & Garden. Features: Sustainable, Minimal Packaging, Locally Sourced.","Sustainable, Minimal Packaging, Locally Sourced",37.65,64.51,4.3,29
PROD_0458,Sustainable Linen,Clothing,NatureFirst,"Sustainable Linen from NatureFirst. Category: Clothing. Features: Energy Efficient, Organic, Sustainable. Additional benefits: Renewable Materials.","Energy Efficient, Organic, Sustainable, Renewable Materials",36.14,12.34,4.5,58
PROD_0459,Green Refrigerator Max,Electronics,EcoBrand,"Green Refrigerator Max from EcoBrand. Category: Electronics. Features: Recycled, Renewable Materials, Fair Trade. Additional benefits: Water Efficient.","Recycled, Renewable Materials, Fair Trade, Water Efficient",45.36,46.3,4.2,48
PROD_0460,Sustainable Living,Books,PureEarth,"Sustainable Living from PureEarth. Category: Books. Features: Renewable Materials, Fair Trade.","Renewable Materials, Fair Trade",21.48,19.21,4.9,45
PROD_0461,Water Efficient Water Bottle Gear,Sports & Outdoors,GreenWave,"Water Efficient Water Bottle Gear from GreenWave. Category: Sports & Outdoors. Features: Water Efficient, Organic, Renewable Materials. Additional benefits: Biodegradable, Minimal Packaging.","Water Efficient, Organic, Renewable Materials, Biodegradable, Minimal Packaging",52.69,15.85,3.8,65
PROD_0462,Eco Shampoo,Beauty & Personal Care,EarthFriendly,"Eco Shampoo from EarthFriendly. Category: Beauty & Personal Care. Features: Biodegradable, Sustainable, Locally Sourced.","Biodegradable, Sustainable, Locally Sourced",27.43,35.34,4.2,29
PROD_0463,Sustainable Living,Books,PureEarth,"Sustainable Living from PureEarth. Category: Books. Features: Minimal Packaging, Non-Toxic.","Minimal Packaging, Non-Toxic",17.32,89.02,4.5,75
PROD_0464,Energy Efficient Solar Set,Home & Garden,EcoTech,"Energy Efficient Solar Set from EcoTech. Category: Home & Garden. Features: Energy Efficient, Organic.","Energy Efficient, Organic",25.33,10.74,3.7,80
PROD_0465,Smart Biodegradable Refrigerator,Electronics,EcoEssentials,"Smart Biodegradable Refrigerator from EcoEssentials. Category: Electronics. Features: Organic, Biodegradable, Fair Trade.","Organic, Biodegradable, Fair Trade",35.07,37.09,4.3,76
PROD_0466,Green Fridge Max,Electronics,NatureFirst,"Green Fridge Max from NatureFirst. Category: Electronics. Features: Energy Efficient, Minimal Packaging.","Energy Efficient, Minimal Packaging",17.25,39.66,4.6,21
PROD_0467,Natural Cereal,Food & Beverages,EcoTech,"Natural Cereal from EcoTech. Category: Food & Beverages. Features: Water Efficient, Biodegradable, Sustainable.","Water Efficient, Biodegradable, Sustainable",39.67,29.31,4.7,21
PROD_0468,Sustainable Water Bottle,Sports & Outdoors,GreenWave,"Sustainable Water Bottle from GreenWave. Category: Sports & Outdoors. Features: Energy Efficient, Carbon Neutral.","Energy Efficient, Carbon Neutral",20.65,16.25,4.0,2
PROD_0469,Natural Cereal,Food & Beverages,SustainableStyle,"Natural Cereal from SustainableStyle. Category: Food & Beverages. Features: Biodegradable, Water Efficient, Recycled. Additional benefits: Sustainable, Minimal Packaging.","Biodegradable, Water Efficient, Recycled, Sustainable, Minimal Packaging",45.82,49.72,4.1,100
PROD_0470,Organic Linen Tee,Clothing,GreenLife,"Organic Linen Tee from GreenLife. Category: Clothing. Features: Non-Toxic, Biodegradable, Water Efficient. Additional benefits: Renewable Materials, Organic.","Non-Toxic, Biodegradable, Water Efficient, Renewable Materials, Organic",60.78,13.39,4.3,53
PROD_0471,Sustainable Water Bottle,Sports & Outdoors,EcoBrand,"Sustainable Water Bottle from EcoBrand. Category: Sports & Outdoors. Features: Energy Efficient, Minimal Packaging, Carbon Neutral. Additional benefits: Locally Sourced, Recycled.","Energy Efficient, Minimal Packaging, Carbon Neutral, Locally Sourced, Recycled",49.97,64.77,5.0,61
PROD_0472,Water Efficient Coffee,Food & Beverages,GreenLife,"Water Efficient Coffee from GreenLife. Category: Food & Beverages. Features: Water Efficient, Renewable Materials, Carbon Neutral. Additional benefits: Fair Trade.","Water Efficient, Renewable Materials, Carbon Neutral, Fair Trade",45.08,48.0,4.9,73
PROD_0473,Non-Toxic Hemp Shirt,Clothing,SustainableStyle,"Non-Toxic Hemp Shirt from SustainableStyle. Category: Clothing. Features: Carbon Neutral, Non-Toxic.","Carbon Neutral, Non-Toxic",26.41,30.6,4.1,46
PROD_0474,Organic Hemp Tee,Clothing,SustainableCo,"Organic Hemp Tee from SustainableCo. Category: Clothing. Features: Non-Toxic, Water Efficient, Fair Trade. Additional benefits: Sustainable, Carbon Neutral.","Non-Toxic, Water Efficient, Fair Trade, Sustainable, Carbon Neutral",52.84,53.5,4.0,35
PROD_0475,Eco Handbook,Books,EarthFriendly,"Eco Handbook from EarthFriendly. Category: Books. Features: Renewable Materials, Sustainable, Minimal Packaging. Additional benefits: Biodegradable, Locally Sourced.","Renewable Materials, Sustainable, Minimal Packaging, Biodegradable, Locally Sourced",44.13,18.09,3.8,39
PROD_0476,Sustainable Water Bottle,Sports & Outdoors,EcoTech,"Sustainable Water Bottle from EcoTech. Category: Sports & Outdoors. Features: Non-Toxic, Recycled, Energy Efficient.","Non-Toxic, Recycled, Energy Efficient",28.82,94.68,5.0,27
PROD_0477,Eco Handbook,Books,PureEarth,"Eco Handbook from PureEarth. Category: Books. Features: Biodegradable, Carbon Neutral.","Biodegradable, Carbon Neutral",26.43,48.41,3.7,18
PROD_0478,Energy Efficient Building Blocks Set,Toys & Games,EcoEssentials,"Energy Efficient Building Blocks Set from EcoEssentials. Category: Toys & Games. Features: Recycled, Sustainable, Fair Trade. Additional benefits: Energy Efficient, Locally Sourced.","Recycled, Sustainable, Fair Trade, Energy Efficient, Locally Sourced",59.32,26.05,4.6,51
PROD_0479,Natural Toothpaste,Beauty & Personal Care,EcoEssentials,"Natural Toothpaste from EcoEssentials. Category: Beauty & Personal Care. Features: Biodegradable, Non-Toxic.","Biodegradable, Non-Toxic",24.05,11.59,4.1,25
PROD_0480,Eco Soap,Beauty & Personal Care,EarthFriendly,"Eco Soap from EarthFriendly. Category: Beauty & Personal Care. Features: Water Efficient, Renewable Materials.","Water Efficient, Renewable Materials",22.14,14.97,3.6,86
PROD_0481,Smart Organic Charger,Electronics,PureEarth,"Smart Organic Charger from PureEarth. Category: Electronics. Features: Non-Toxic, Organic, Biodegradable.","Non-Toxic, Organic, Biodegradable",29.28,50.59,4.9,45
PROD_0482,Recycled Guide,Books,EcoTech,"Recycled Guide from EcoTech. Category: Books. Features: Renewable Materials, Organic, Recycled.","Renewable Materials, Organic, Recycled",19.99,19.74,4.3,71
PROD_0483,Sustainable Camping,Sports & Outdoors,PureEarth,"Sustainable Camping from PureEarth. Category: Sports & Outdoors. Features: Energy Efficient, Water Efficient, Sustainable. Additional benefits: Minimal Packaging.","Energy Efficient, Water Efficient, Sustainable, Minimal Packaging",37.3,29.51,4.5,33
PROD_0484,Green Water Kit,Home & Garden,EcoTech,"Green Water Kit from EcoTech. Category: Home & Garden. Features: Renewable Materials, Recycled.","Renewable Materials, Recycled",30.7,11.87,4.5,14
PROD_0485,Non-Toxic Lotion Cream,Beauty & Personal Care,SustainableStyle,"Non-Toxic Lotion Cream from SustainableStyle. Category: Beauty & Personal Care. Features: Sustainable, Minimal Packaging, Carbon Neutral. Additional benefits: Non-Toxic.","Sustainable, Minimal Packaging, Carbon Neutral, Non-Toxic",38.93,109.13,3.6,87
PROD_0486,Eco Building Blocks,Toys & Games,EcoEssentials,"Eco Building Blocks from EcoEssentials. Category: Toys & Games. Features: Minimal Packaging, Recycled.","Minimal Packaging, Recycled",20.18,23.84,3.7,81
PROD_0487,Locally Sourced Snacks,Food & Beverages,EarthFriendly,"Locally Sourced Snacks from EarthFriendly. Category: Food & Beverages. Features: Carbon Neutral, Locally Sourced, Renewable Materials. Additional benefits: Water Efficient.","Carbon Neutral, Locally Sourced, Renewable Materials, Water Efficient",43.93,26.0,4.5,36
PROD_0488,Sustainable Hemp,Clothing,EcoTech,"Sustainable Hemp from EcoTech. Category: Clothing. Features: Recycled, Renewable Materials, Biodegradable. Additional benefits: Minimal Packaging.","Recycled, Renewable Materials, Biodegradable, Minimal Packaging",42.08,18.49,5.0,73
PROD_0489,Eco Soap,Beauty & Personal Care,SustainableCo,"Eco Soap from SustainableCo. Category: Beauty & Personal Care. Features: Minimal Packaging, Energy Efficient, Non-Toxic.","Minimal Packaging, Energy Efficient, Non-Toxic",34.18,85.84,4.0,26
PROD_0490,Water Efficient Coffee,Food & Beverages,EarthFriendly,"Water Efficient Coffee from EarthFriendly. Category: Food & Beverages. Features: Water Efficient, Locally Sourced, Biodegradable.","Water Efficient, Locally Sourced, Biodegradable",41.5,206.63,4.1,86
PROD_0491,Eco Board Game,Toys & Games,EcoEssentials,"Eco Board Game from EcoEssentials. Category: Toys & Games. Features: Renewable Materials, Organic.","Renewable Materials, Organic",16.17,27.67,4.1,63
PROD_0492,Renewable Materials Deodorant Cream,Beauty & Personal Care,GreenWave,"Renewable Materials Deodorant Cream from GreenWave. Category: Beauty & Personal Care. Features: Renewable Materials, Fair Trade, Carbon Neutral.","Renewable Materials, Fair Trade, Carbon Neutral",38.04,25.7,4.6,6
PROD_0493,Sustainable Living,Books,GreenWave,"Sustainable Living from GreenWave. Category: Books. Features: Renewable Materials, Locally Sourced.","Renewable Materials, Locally Sourced",18.12,4.17,3.5,15
PROD_0494,Organic Art Supplies Set,Toys & Games,PureEarth,"Organic Art Supplies Set from PureEarth. Category: Toys & Games. Features: Organic, Non-Toxic.","Organic, Non-Toxic",27.32,17.51,3.7,41
PROD_0495,Sustainable Running,Sports & Outdoors,EcoEssentials,"Sustainable Running from EcoEssentials. Category: Sports & Outdoors. Features: Biodegradable, Renewable Materials, Fair Trade. Additional benefits: Energy Efficient.","Biodegradable, Renewable Materials, Fair Trade, Energy Efficient",34.61,38.35,3.5,46
PROD_0496,Eco Fridge,Home & Garden,GreenWave,"Eco Fridge from GreenWave. Category: Home & Garden. Features: Energy Efficient, Carbon Neutral, Locally Sourced. Additional benefits: Water Efficient, Non-Toxic.","Energy Efficient, Carbon Neutral, Locally Sourced, Water Efficient, Non-Toxic",47.03,32.31,4.3,73
PROD_0497,Green Air Conditioner Kit,Home & Garden,EcoEssentials,"Green Air Conditioner Kit from EcoEssentials. Category: Home & Garden. Features: Recycled, Fair Trade, Energy Efficient.","Recycled, Fair Trade, Energy Efficient",41.98,29.17,3.6,25
PROD_0498,Green Refrigerator Kit,Home & Garden,SustainableCo,"Green Refrigerator Kit from SustainableCo. Category: Home & Garden. Features: Organic, Biodegradable, Carbon Neutral. Additional benefits: Minimal Packaging, Non-Toxic.","Organic, Biodegradable, Carbon Neutral, Minimal Packaging, Non-Toxic",46.03,32.07,4.0,92
PROD_0499,Sustainable Backpack,Sports & Outdoors,GreenWave,"Sustainable Backpack from GreenWave. Category: Sports & Outdoors. Features: Fair Trade, Renewable Materials, Water Efficient. Additional benefits: Organic.","Fair Trade, Renewable Materials, Water Efficient, Organic",41.14,130.24,4.1,7
PROD_0500,Organic Snacks,Food & Beverages,NatureFirst,"Organic Snacks from NatureFirst. Category: Food & Beverages. Features: Non-Toxic, Recycled, Minimal Packaging. Additional benefits: Locally Sourced, Fair Trade.","Non-Toxic, Recycled, Minimal Packaging, Locally Sourced, Fair Trade",50.63,5.36,4.7,71
GREEN_001,Energy Efficient Smart TV Pro,Electronics,EcoTech,"Energy Efficient Smart TV Pro from EcoTech. Category: Electronics. Features: Energy Efficient, Carbon Neutral, Sustainable. Additional benefits: Low Power Consumption, LED Backlight Technology.","Energy Efficient, Carbon Neutral, Sustainable, Low Power Consumption",72.5,899.99,4.6,45
GREEN_002,Solar Powered LED TV,Electronics,GreenWave,"Solar Powered LED TV from GreenWave. Category: Electronics. Features: Energy Efficient, Renewable Materials, Carbon Neutral. Additional benefits: Solar Compatible, Ultra Low Power Mode.","Energy Efficient, Renewable Materials, Carbon Neutral, Solar Compatible",78.3,1299.99,4.7,32
GREEN_003,Recycled Materials Smart TV,Electronics,SustainableCo,"Recycled Materials Smart TV from SustainableCo. Category: Electronics. Features: Recycled, Energy Efficient, Sustainable. Additional benefits: Made from 80% Recycled Materials, Energy Star Certified.","Recycled, Energy Efficient, Sustainable, Energy Star Certified",75.8,799.99,4.5,28
GREEN_004,Energy Efficient Refrigerator,Electronics,EcoTech,"Energy Efficient Refrigerator from EcoTech. Category: Electronics. Features: Energy Efficient, Carbon Neutral, Water Efficient. Additional benefits: Energy Star A+++ Rating, Low Noise Operation.","Energy Efficient, Carbon Neutral, Water Efficient, Energy Star A+++",81.2,1499.99,4.8,38
GREEN_005,Solar Compatible Eco Fridge,Electronics,GreenLife,"Solar Compatible Eco Fridge from GreenLife. Category: Electronics. Features: Energy Efficient, Renewable Materials, Carbon Neutral. Additional benefits: Solar Power Compatible, Ultra Efficient Cooling.","Energy Efficient, Renewable Materials, Carbon Neutral, Solar Compatible",83.7,1799.99,4.9,25
GREEN_006,Sustainable Refrigerator Pro,Electronics,EarthFriendly,"Sustainable Refrigerator Pro from EarthFriendly. Category: Electronics. Features: Sustainable, Energy Efficient, Non-Toxic. Additional benefits: CFC-Free Refrigerant, Recyclable Materials.","Sustainable, Energy Efficient, Non-Toxic, CFC-Free",79.5,1399.99,4.7,30
GREEN_007,Energy Efficient Air Conditioner,Electronics,EcoTech,"Energy Efficient Air Conditioner from EcoTech. Category: Electronics. Features: Energy Efficient, Carbon Neutral, Water Efficient. Additional benefits: Inverter Technology, Eco-Friendly Refrigerant.","Energy Efficient, Carbon Neutral, Water Efficient, Inverter Technology",76.4,899.99,4.6,42
GREEN_008,Solar Powered AC Unit,Electronics,GreenWave,"Solar Powered AC Unit from GreenWave. Category: Electronics. Features: Energy Efficient, Renewable Materials, Carbon Neutral. Additional benefits: Solar Compatible, Ultra Quiet Operation.","Energy Efficient, Renewable Materials, Carbon Neutral, Solar Compatible",82.1,1299.99,4.8,35
GREEN_009,Eco-Friendly Inverter AC,Electronics,SustainableCo,"Eco-Friendly Inverter AC from SustainableCo. Category: Electronics. Features: Energy Efficient, Sustainable, Non-Toxic. Additional benefits: R-32 Refrigerant, Smart Energy Management.","Energy Efficient, Sustainable, Non-Toxic, R-32 Refrigerant",77.9,999.99,4.7,40
GREEN_010,Carbon Neutral Air Conditioner,Home & Garden,GreenLife,"Carbon Neutral Air Conditioner from GreenLife. Category: Home & Garden. Features: Carbon Neutral, Energy Efficient, Sustainable. Additional benefits: Carbon Offset Program, High Efficiency Rating.","Carbon Neutral, Energy Efficient, Sustainable, Carbon Offset",80.6,1199.99,4.8,33
